X,condHeLa_S140_DMSO_rep1_hl,condHeLa_S140_RMD_rep1_hl,condC81_S181_DMSO_rep1_hl,condC81_S181_RMD_rep1_hl,condHeLa_S181_DMSO_rep1_hl,condHeLa_S181_RMD_rep1_hl,condHeLa_DMSO_rep1_hl,condHeLa_RMD_rep1_hl,condHeLa_C2_DMSO_rep1_hl,condHeLa_C2_RMD_rep1_hl,condHeLa_S140_DMSO_rep1_R2,condHeLa_S140_RMD_rep1_R2,condC81_S181_DMSO_rep1_R2,condC81_S181_RMD_rep1_R2,condHeLa_S181_DMSO_rep1_R2,condHeLa_S181_RMD_rep1_R2,condHeLa_DMSO_rep1_R2,condHeLa_RMD_rep1_R2,condHeLa_C2_DMSO_rep1_R2,condHeLa_C2_RMD_rep1_R2,DEs,target_group,ARE,IEG,mean_siCPEB4_DMSO,mean_siCPEB4_RMD,mean_Ctrl_DMSO,mean_Ctrl_RMD,meanlogFC_DMSO,meanlogFC_RMD,mean_siCPEB4_DMSO_log2,mean_siCPEB4_RMD_log2,mean_Ctrl_DMSO_log2,mean_Ctrl_RMD_log2,stabilized_DMSO,stabilized_RMD
DTWD1,5.3254609038544,3.65424092815348,9.60890491414312,3.43978012196971,9.98011855224464,4.99672964078197,9.16371025987123,3.05891089069437,11.8566182569445,5.01671094585128,0.877618751088765,0.992461318260727,0.994214386269256,0.960881493752385,0.968590137965925,0.951480642544817,0.967341949897756,0.840190133364261,0.776595188050816,0.564056066044528,35,10-99,non-ARE,non-IEG,7.65278972804952,4.3254852844677245,10.510164258407865,4.037810918272825,-0.45772755158309314,0.09928864650276381,2.9359857599819685,2.1128620005458427,3.3937133115650617,2.013573354043079,non-IEG,non-IEG
GABPB1,8.26886171938123,3.49163490747811,13.8072844572917,3.30498529147835,21.9290823346269,4.25670727571639,15.7369625417238,2.4142518308407,12.7475561200989,4.80919535120675,0.797291218457389,0.973978288872476,0.995994637394912,0.947304162330555,0.864062628351291,0.994755851711876,0.771543045188054,0.925724801109396,0.902239583101424,0.738736048076163,195,100-999,ARE,non-IEG,15.098972027004066,3.87417109159725,14.242259330911349,3.6117235910237246,0.08427230346276615,0.10120018172917213,3.9163784257604286,1.9538876678153216,3.8321061222976622,1.8526874860861493,non-IEG,non-IEG
GABPB1-AS1,4.46213857551664,3.16345466685094,4.40739488117557,3.04205871123859,6.47936114590082,3.444840189339,4.10241880883835,2.8871784500508,4.02047679071565,4.84137189505625,0.926644283383734,0.920876928920072,0.895204846711407,0.888936542895581,0.91394771918854,0.920153234905919,0.941579508881949,0.919177949532461,0.982511471600096,0.681505055665049,80,10-99,non-ARE,non-IEG,5.470749860708731,3.30414742809497,4.0614477997769995,3.8642751725535254,0.42974449073524335,-0.2259197712666861,2.4517385928316124,1.7242780599523728,2.0219941020963694,1.9501978312190589,non-IEG,non-IEG
FAM214A,7.5090268367301,3.26085252226572,11.586196597736,3.54397515631943,21.9571661276545,4.32469849229564,10.9478729896915,3.04482978873842,15.2980592430151,5.11770183909464,0.690752648108689,0.989286059650541,0.962815860511517,0.944301422675892,0.919341140229754,0.985525515656982,0.965969547852884,0.925985100262786,0.526455660914484,0.778318259281086,13,10-99,ARE,non-IEG,14.7330964821923,3.7927755072806804,13.1229661163533,4.08126581391653,0.1669668343992117,-0.1057626950914481,3.880988771019572,1.9232539816723073,3.7140219366203606,2.0290166767637556,non-IEG,non-IEG
PIGBOS1,4.31892387949397,4.46627486219734,2.88780541351444,3.06722272672769,3.90610416756411,4.18815743036346,2.36127435727796,2.15227806601255,6.46230730862968,3.87371241738898,0.963983408797768,0.992663066590118,0.886715965617805,0.903821112968736,0.948376879034158,0.751495232413243,0.999375758201772,0.991239295738521,0.66766185573789,0.995419312854944,NA,nontarget,non-ARE,non-IEG,4.11251402352904,4.327216146280399,4.41179083295382,3.0129952417007653,-0.10134379466085125,0.5222407912430279,2.0400205983959174,2.1134391857883714,2.1413643930567687,1.5911983945453434,non-IEG,non-IEG
PRTG,4.88009813843962,3.16332296474885,5.86805775577636,3.27722998575058,9.17967903019904,3.53187953671505,4.63589190717328,3.04698246234569,12.0222979925283,5.84865638690893,0.881165660372844,0.925988662893878,0.877928657314439,0.95432872657104,0.89162693896318,0.935992399688777,0.90572964807106,0.994859374466932,0.926904732236122,0.775907292891125,112,100-999,non-ARE,non-IEG,7.02988858431933,3.34760125073195,8.32909494985079,4.44781942462731,-0.2446579145968963,-0.40997052619671454,2.8135018244153445,1.7431276916122564,3.058159739012241,2.1530982178089713,non-IEG,non-IEG
RFX7,4.75076602881939,2.70189548014825,4.63571659109394,2.77717778575919,5.90396142426228,3.23399133195063,4.42726179403902,2.01544770511142,4.28176147217955,3.4906519798044,0.928287743111289,0.9930242498056,0.934252075181455,0.997267866301623,0.973297748459798,0.965020718260466,0.998011116122992,0.97577949531823,0.980654034049202,0.86668429347317,323,100-999,ARE,non-IEG,5.327363726540835,2.9679434060494403,4.354511633109285,2.75304984245791,0.29091085761646984,0.10843285295327543,2.4134217844775723,1.5694635823258798,2.1225109268611027,1.4610307293726046,non-IEG,non-IEG
POLR2M,9.53966822335584,3.73204127290735,13.7003063264598,4.3439884328918,21.5214741834685,5.72489324728791,31.3531643635936,3.09205662538382,24.9428044129413,5.25191601213278,0.722433866300006,0.974798637142521,0.869760468369031,0.977007291206824,0.815588506533629,0.888931259542554,0.842053403226269,0.888784636063469,0.516178240608967,0.670265621844642,NA,nontarget,non-ARE,non-IEG,15.530571203412169,4.72846726009763,28.14798438826745,4.1719863187583,-0.8579207259626985,0.1806381807174801,3.9570389868904576,2.2413726075368277,4.814959712853156,2.0607344268193475,non-IEG,non-IEG
RNF111,4.63622536297499,2.75331606753341,6.45789520355189,3.05926887848504,7.31277217385136,3.26571993743094,4.91024291534333,2.29879068668387,7.58510202851083,3.9155541680549,0.983912482894274,0.991613107884179,0.90424877888052,0.994766686563091,0.896642666669166,0.985012839085508,0.994288546104936,0.981245863364195,0.931355728372141,0.882122787224656,149,100-999,non-ARE,non-IEG,5.974498768413175,3.009518002482175,6.24767247192708,3.107172427369385,-0.06450114057114188,-0.04606985689570193,2.578817683025249,1.5895324467489031,2.643318823596391,1.635602303644605,non-IEG,non-IEG
GCNT3,4.25701886563315,2.09146458250474,7.62325939895868,2.91095734234544,13.7412684990472,3.34449289126623,4.82821542558774,1.95722335244735,5.30796093718441,3.69428126941086,0.854114059847348,0.990652928773349,0.880712231800867,0.993857886475773,0.878067768530289,0.82861742433374,0.996304800591574,0.953312309868849,0.962486392266217,0.853578351927801,15,10-99,ARE,non-IEG,8.999143682340176,2.717978736885485,5.068088181386075,2.825752310929105,0.8283461010249422,-0.05610084317628029,3.169787727662627,1.4425341697514205,2.341441626637685,1.4986350129277006,non-IEG,non-IEG
USP3,8.83985492038561,3.19715503137563,16.9650656072598,3.55810070889564,20.7003944227788,4.48604186353022,12.8040188031139,2.93824421515401,25.3346459803683,5.48780986289518,0.822071949804205,0.963589629307342,0.851187346472949,0.988599051020575,0.902208065586001,0.998364366119359,0.992142726416405,0.884549837600448,0.670658709446307,0.691980870386983,6,1-9,non-ARE,non-IEG,14.770124671582206,3.841598447452925,19.0693323917411,4.2130270390245945,-0.36857233282146534,-0.13315044945500162,3.8846100985333476,1.9417067256290046,4.253182431354813,2.074857175084006,non-IEG,non-IEG
CSNK1G1,5.52236405942089,2.82680976622837,6.31179296016269,2.94744412397794,7.15194730008884,3.087543826211,5.10989490153264,2.20311841450275,6.50816377736861,3.40534551320061,0.919025957378933,0.976114492416293,0.960644835558915,0.996053634806872,0.947710834709057,0.992008342739532,0.972666943473332,0.952595838325486,0.97730107836941,0.888841536274309,1177,1000-4999,ARE,non-IEG,6.337155679754865,2.9571767962196853,5.809029339450625,2.80423196385168,0.12553834104041042,0.07661480536695267,2.6638354574840313,1.5642204982450831,2.538297116443621,1.4876056928781305,non-IEG,non-IEG
TRIP4,10.3588675536405,3.77539076568865,21.771003170689,3.9947959431856,16.1265807827088,5.77636584848185,18.9970264319061,3.45366882650615,18.8870635035699,9.420433460665,0.803372275824238,0.952710195870793,0.885302940277827,0.970489757858052,0.959412310692241,0.959203629184529,0.643321699576192,0.827546058172106,0.838122399711038,0.605675890571217,0,0,ARE,non-IEG,13.24272416817465,4.77587830708525,18.942044967738,6.437051143585576,-0.5163921611192678,-0.430633855243981,3.727128025163335,2.255766076133418,4.243520186282603,2.6863999313773994,non-IEG,non-IEG
ZNF609,6.33774329194331,3.13373062548247,7.06619222856436,3.5990233834034,7.89072317305935,3.59244948075298,5.74095551473907,2.42285818627093,10.2813028499135,4.47386866990317,0.966704417755998,0.960525664680604,0.954887059715026,0.989571131139463,0.951872529932541,0.995536898097307,0.957775246920291,0.961499142845502,0.963863915975641,0.89513034122052,49,10-99,ARE,non-IEG,7.114233232501331,3.363090053117725,8.011129182326284,3.44836342808705,-0.1712973349104113,-0.03612441991041733,2.8307082723836485,1.749787410278985,3.00200560729406,1.7859118301894021,non-IEG,non-IEG
RBPMS2,20.1733012602522,2.71499147165085,14.4508868441432,3.5399100918824,28.3353594469811,4.10324531002558,9.63134554398218,2.56366295806734,12.9200946414623,4.43892049441565,0.591026275923274,0.992173997992394,0.662051886843053,0.995720030027871,0.791859983885582,0.999675630843628,0.801341692608988,0.956595494838209,0.898501345008614,0.880483333970966,6,1-9,non-ARE,non-IEG,24.254330353616652,3.4091183908382146,11.27572009272224,3.501291726241495,1.1050227780480086,-0.03848856972713345,4.600170443092411,1.769398701827336,3.495147665044403,1.8078872715544694,non-IEG,non-IEG
PIF1,7.38998803954599,3.83888035491651,5.75729254134078,4.89060977274226,5.89261568419095,3.82503401818535,6.09840025482357,4.51035130337442,9.64817406679499,6.5902967795532,0.808102927901521,0.766090492557099,0.905341992061826,0.890188543906107,0.944399083649569,0.998195662770234,0.860853802033135,0.752219125947325,0.994073063405247,0.708230930734954,NA,nontarget,non-ARE,non-IEG,6.64130186186847,3.8319571865509303,7.87328716080928,5.55032404146381,-0.2455000245731822,-0.5344905596669607,2.731466073735359,1.9380814423121655,2.9769660983085413,2.472572001979126,non-IEG,non-IEG
PLEKHO2,4.1901081412634,2.80211557331622,3.21717858569799,3.39890198477633,4.08869068771601,3.25788615311094,1.97593412989506,1.83135462457388,2.20319335756618,3.40657009726906,0.677798797740469,0.92375899580898,0.8861426414965,0.80032795606932,0.748524866842139,0.817901440238555,0.983413387860459,0.967017665586832,0.954057415452927,0.929084157818632,NA,nontarget,non-ARE,non-IEG,4.139399414489705,3.03000086321358,2.08956374373062,2.61896236092147,0.9862196924269803,0.21032287892445214,2.0494214622676528,1.5993182047060723,1.0632017698406722,1.38899532578162,non-IEG,non-IEG
PDCD7,3.80393142277989,2.93151103805889,2.88801858452257,2.83971631335282,3.70065492958656,3.03919575205337,3.3749883764873,2.24018992892733,3.33539189241697,3.77342497106036,0.939073516975296,0.93756278132516,0.898158137277359,0.894197932088887,0.920400870478225,0.853007343523102,0.997419682067351,0.995830198119283,0.990971152793163,0.890570599196706,472,100-999,ARE,non-IEG,3.752293176183225,2.98535339505613,3.355190134452135,3.006807449993845,0.16137802920418148,-0.010330761046885305,1.9077725536799413,1.577901722484118,1.7463945244757597,1.588232483531003,non-IEG,non-IEG
PARP16,8.79758764329094,3.18829089568172,9.80890287521608,3.71452192254374,14.5347845036222,3.554662194896,5.77805946114042,2.64302473468043,7.27019398827327,3.37880299905597,0.83101437637178,0.970194950308767,0.86037986485477,0.970293362068382,0.734994038500649,0.983777452784762,0.973045220306044,0.98709000640931,0.890562823260944,0.925139315602232,51,10-99,non-ARE,non-IEG,11.66618607345657,3.37147654528886,6.524126724706845,3.0109138668682,0.8384762798018623,0.1631791236353856,3.5442610850476304,1.7533805611501534,2.705784805245768,1.590201437514768,non-IEG,non-IEG
INTS14,6.22430314355929,2.87425664317216,12.4248905919086,3.86265239320984,16.4317161766128,4.12740708330916,16.0916478003489,2.95361505444519,21.5755180327484,5.79177149549076,0.923739357663211,0.96148660511975,0.986784939156988,0.966153031253587,0.985727425489997,0.999606096864755,0.715392836895632,0.861173577102589,0.680517127811118,0.720283157697582,NA,nontarget,non-ARE,non-IEG,11.328009660086044,3.50083186324066,18.83358291654865,4.372693274967975,-0.7334130847637499,-0.32082437914761547,3.501822495695653,1.8076977741646367,4.2352355804594035,2.128522153312252,non-IEG,non-IEG
SLC24A1,8.02236167313144,3.33834430799415,8.98504248239376,3.45204691208652,8.59599482263224,3.44803767713817,12.6119132346714,2.68324494815323,25.5146808578068,5.9713001727083,0.815046216914278,0.991613971876039,0.997387906783275,0.982609100854291,0.976048630825786,0.999778525236433,0.93775826150933,0.99461608352233,0.75304422163674,0.616631762871135,2,1-9,ARE,non-IEG,8.30917824788184,3.39319099256616,19.0632970462391,4.327272560430766,-1.198019947574315,-0.35081535683819204,3.0547058059574983,1.7626426373206625,4.252725753531814,2.1134579941588547,non-IEG,non-IEG
AC116913.1,5.34120098132312,2.0783813136344,3.56323774495686,2.22699774615757,4.02945758042685,10.3134069383591,4.48571423893962,3.63879392828085,3.30375998252666,4.59579666350081,0.677260352005205,0.989516615291308,0.902407348368736,0.730713547846794,0.935718161837292,0.950619687532968,0.939002625383339,0.95614748853903,0.92237937609499,0.996622106246018,NA,nontarget,non-ARE,non-IEG,4.685329280874985,6.19589412599675,3.89473711073314,4.11729529589083,0.26662449111173314,0.5896155682246425,2.228150442802689,2.631312491899517,1.9615259516909556,2.0416969236748743,non-IEG,non-IEG
SMAD6,4.4784194746099,3.12026817563415,4.21050560579165,3.66472178174707,5.36481422961366,3.36787257562307,3.54727228840634,2.45168296064732,4.85368007252902,3.35600156394041,0.954418880538309,0.962084512365361,0.9673404197955,0.934617672243789,0.99576803801917,0.986920695651954,0.996467790359125,0.971511851093873,0.995637098739643,0.91032426858926,728,100-999,non-ARE,non-IEG,4.9216168521117805,3.24407037562861,4.20047618046768,2.903842262293865,0.22857946230578907,0.15984202939866787,2.299132348353955,1.6978051171720492,2.070552886048166,1.5379630877733812,non-IEG,non-IEG
AC013564.1,1.77274441872811,2.20098870350844,4.56128274113816,3.36689985886463,3.66923900538123,3.02806920285434,1.86679717655327,6.69125118039843,2.49817187658117,3.02779572658935,0.903455644505697,0.99961524041379,0.761881523972522,0.829021450633487,0.731276812745673,0.912947018066973,0.929443091088906,0.691603112304426,0.924078433675654,0.666333272166892,NA,nontarget,non-ARE,non-IEG,2.72099171205467,2.61452895318139,2.18248452656722,4.85952345349389,0.31816113681281716,-0.8942637970522929,1.4441325622488055,1.3865510466161657,1.1259714254359885,2.2808148436684585,non-IEG,non-IEG
SMAD3,6.78928744196576,2.82071329518287,6.95604530773227,3.27540844509359,8.43262696725978,3.51852360063245,6.01141271467146,2.32652521254432,6.83218055205249,3.47079203961506,0.934607306501409,0.971561427116265,0.934765289996143,0.991927021518885,0.900869423431703,0.983685968984986,0.962279051950175,0.995133675772002,0.919911751773173,0.947440493431573,147,100-999,non-ARE,non-IEG,7.61095720461277,3.16961844790766,6.421796633361975,2.89865862607969,0.24510092981098272,0.12892374442217278,2.928077908065919,1.6643091821811034,2.6829769782549358,1.5353854377589307,non-IEG,non-IEG
IQCH-AS1,9.95691992277005,2.71780041437713,18.7109187898083,2.8536639790044,9.3436969819473,3.15777651234925,10.8133093902712,2.77867601822861,19.823339172817,4.20184586764042,0.872335953229883,0.990184576412022,0.940705950047534,0.943345637468446,0.921102346313763,0.980784205802698,0.983936843147178,0.904957061290136,0.566813794338737,0.933101202848767,29,10-99,non-ARE,non-IEG,9.650308452358676,2.93778846336319,15.3183242815441,3.4902609429345146,-0.6666115240363899,-0.24860438310725852,3.2705750559119444,1.5547305177988777,3.9371865799483348,1.8033349009061364,non-IEG,non-IEG
C15orf61,30.8060784578105,3.92747981692446,9.31509818459325,3.70930779591602,9.00728187184385,3.28119571068408,10.6074417093313,2.60342383092693,9.87085148708067,4.47205730568487,0.966323828032647,0.93711729981526,0.816451530043615,0.968518805528289,0.790189559815524,0.9718252439187,0.908200591812211,0.942039671060569,0.924425305951931,0.970928063804052,20,10-99,non-ARE,non-IEG,19.906680164827176,3.6043377638042697,10.239146598205984,3.5377405683059,0.9591571669071713,0.026905957626946902,4.315180737889964,1.8497342129640568,3.356023570982793,1.8228282553371096,non-IEG,non-IEG
MAP2K5,8.37698231566547,3.27030470831268,10.6094188066238,3.98977322047989,8.81005179434828,4.09478686149758,12.017350990588,3.21102104591601,24.1734331883176,6.26478217286433,0.804530647018141,0.968262742838722,0.874538086208255,0.995827751099607,0.933428808698321,0.968616353006898,0.941641260625572,0.936388763014006,0.660934816307487,0.832603291604071,86,10-99,non-ARE,non-IEG,8.593517055006874,3.68254578490513,18.0953920894528,4.73790160939017,-1.0743017614135861,-0.3635447765384836,3.103248701719221,1.8807034623269645,4.177550463132807,2.244248238865448,non-IEG,non-IEG
PIAS1,5.25653057136698,3.02774354274073,6.99198836097917,3.17366972863068,7.72357776716209,3.53854911513463,5.6380587353964,2.46213243847306,11.9295873005656,3.84494673928581,0.942178758184307,0.976376215818201,0.991666068000657,0.990153296744659,0.973452547301171,0.995633704517753,0.968532467552153,0.922194230310913,0.843779097411331,0.792178558051121,146,100-999,non-ARE,non-IEG,6.4900541692645355,3.28314632893768,8.783823017981,3.1535395888794353,-0.43661846656932624,0.058107007252988285,2.6982305197349183,1.7150790518689034,3.134848986304245,1.656972044615915,non-IEG,non-IEG
FEM1B,3.76781944982409,2.62508892593549,4.63096941633716,2.54724849049572,6.9665286760843,3.49372053122269,4.48821307252085,1.84348359132077,3.09090350577194,2.82237778243719,0.976849784849076,0.991483228860881,0.980918944594029,0.992938988057179,0.99067866113489,0.937300808152703,0.964456099880518,0.976342502805281,0.998527461467516,0.985964135973934,159,100-999,ARE,non-IEG,5.367174062954195,3.05940472857909,3.789558289146395,2.33293068687898,0.502132979262987,0.39110752920727604,2.424162676948082,1.6132509736140634,1.9220296976850948,1.2221434444067876,non-IEG,non-IEG
TLE3,5.36748968061226,2.56022840812609,4.39209507139467,2.84066506673422,5.18907427326544,2.7866032717651,4.40849311226602,1.83843780444506,3.36063321341945,2.67589797611428,0.996240975263552,0.97832898290857,0.976163106092919,0.99756015291632,0.984578737213248,0.994198726925324,0.937918197835547,0.98554371085642,0.988374546128674,0.993381904621908,588,100-999,non-ARE,non-IEG,5.27828197693885,2.673415839945595,3.884563162842735,2.25716789027967,0.44231605452910877,0.24417052937234082,2.400068424530209,1.418684260912989,1.9577523700011001,1.1745137315406482,non-IEG,non-IEG
THAP10,8.07559251364121,3.6007276360657,7.52730439313076,4.53889671052,5.65825537004439,4.84867920379914,10.4144426680321,2.92290288036381,9.73572457136677,6.51929812385081,0.9014442614654,0.989891247168778,0.872263292342548,0.992611588861107,0.813624160255887,0.966706379630958,0.903894810886354,0.933005262500753,0.786049915754481,0.803759973630815,4,1-9,ARE,non-IEG,6.8669239418428,4.22470341993242,10.075083619699434,4.72110050210731,-0.5530559231683604,-0.16027312940575264,2.7796639843903654,2.0788500657472317,3.332719907558726,2.239123195152984,non-IEG,non-IEG
SENP8,3.60314359356095,2.52534196012511,4.21774781244299,3.19358347014084,4.14146743873952,3.12782064464086,3.5713629122086,2.10224453343025,5.41192204424703,4.19199341749929,0.914912481678963,0.919240652282864,0.981678192559681,0.98310369362649,0.89050377004668,0.981360490132823,0.871794184531561,0.957842961336971,0.911581003449936,0.774919177796836,NA,nontarget,non-ARE,non-IEG,3.872305516150235,2.8265813023829853,4.491642478227815,3.14711897546477,-0.21405031546894038,-0.15497352557124494,1.953192782479928,1.4990581945549177,2.1672430979488686,1.6540317201261627,non-IEG,non-IEG
ARIH1,8.4359410628616,3.40107968891448,13.8297583495982,3.46047123599883,17.5179204081861,4.24518948576402,14.0488978025654,2.915849118841,21.1949798497457,5.26638613747747,0.830601151981832,0.982081902845596,0.926262314111448,0.972399144053777,0.992626543759479,0.983399375589339,0.867172744265353,0.906556112581287,0.584231977362001,0.710950585602738,7,1-9,non-ARE,non-IEG,12.976930735523851,3.8231345873392497,17.62193882615555,4.091117628159235,-0.44142346144009914,-0.0977390294735272,3.697877296695313,1.9347559888383128,4.139300758135413,2.03249501831184,non-IEG,non-IEG
STOML1,6.73601167708186,3.36177697657024,6.37531383193257,3.59505569912293,6.35197143263135,3.35907486135766,5.41989559372551,2.24660179316828,7.20781816062878,4.51051688529551,0.951649086201834,0.941743276732912,0.749856616614957,0.982631645489162,0.921507548402741,0.99883956000851,0.941373214245463,0.992064144702476,0.575917759147489,0.992037714085923,NA,nontarget,non-ARE,non-IEG,6.543991554856605,3.36042591896395,6.313856877177145,3.378559339231895,0.05164932851760267,-0.007764094335482963,2.710170886455952,1.748644099740562,2.658521557938349,1.7564081940760448,non-IEG,non-IEG
PML,7.04543588880998,3.21123580538231,6.70598407169078,3.77442277470173,7.9117227334144,3.64532564430469,5.59787082332359,2.5026949907542,13.3127048087615,4.71530344953342,0.989294937644117,0.936276518978405,0.900075221021543,0.991152876161585,0.909262036076843,0.995797548591894,0.944949867017362,0.980207210970266,0.882222180066179,0.97829539366246,79,10-99,non-ARE,non-IEG,7.47857931111219,3.4282807248435,9.455287816042546,3.6089992201438097,-0.338357143425147,-0.07411358208520884,2.9027642306100123,1.7774852494029765,3.241121374035159,1.8515988314881853,non-IEG,non-IEG
SEMA7A,7.30056358306825,3.51502035347459,3.7216412400779,3.52926978996915,5.79025528765897,3.58294941569515,3.33261610901348,2.03398567578314,9.98012539544867,5.40562473823986,0.961461803843513,0.935797933430401,0.815405593811588,0.881790505967207,0.719811058160756,0.851258075311091,0.994518024843975,0.983612235969988,0.985280330227685,0.983327778558593,0,0,non-ARE,non-IEG,6.545409435363609,3.54898488458487,6.656370752231075,3.7198052070115,-0.02425235220222233,-0.06782064463903595,2.7104834399770117,1.827406429856483,2.7347357921792343,1.8952270744955189,non-IEG,non-IEG
ARID3B,7.47585696655549,2.71054163036574,3.93401599579074,2.67171662982401,6.15712318474693,2.77829823412121,2.97263818643484,2.50306265168706,9.58810960875515,3.23814855166288,0.730884066033654,0.981441591106262,0.781227098228867,0.964560809539956,0.936710645248545,0.9151105209344,0.93217715236172,0.900361839050662,0.811004928101009,0.96727944073291,27,10-99,ARE,non-IEG,6.81649007565121,2.744419932243475,6.280373897594995,2.87060560167497,0.11817861122240982,-0.06485387969907144,2.7690290627196914,1.456501249663976,2.6508504514972815,1.5213551293630474,non-IEG,non-IEG
CLK3,9.70736507213108,3.42004665026489,10.313461159978,4.35938579425059,13.2136606571569,3.70226499674287,9.96291627738256,2.51848266888017,30.3781783930783,5.96819860027161,0.922504770703688,0.961327434705893,0.765713164576188,0.998408399277564,0.925694520200178,0.994842189424825,0.902924083807662,0.970355449866967,0.588092579739697,0.923226936332708,NA,nontarget,non-ARE,non-IEG,11.46051286464399,3.56115582350388,20.17054733523043,4.24334063457589,-0.8155786255581876,-0.25285493147768406,3.5185997018724633,1.8323455642822393,4.334178327430651,2.0852004957599233,non-IEG,non-IEG
EDC3,8.25736614858737,3.29254311576984,8.25467103812201,3.70987509967191,9.91835696709798,3.8346083345824,8.54972879041962,3.02935857314484,8.3516668325046,5.12908478195076,0.874450755308943,0.972352920492664,0.922954649239569,0.995861875586362,0.978402367679233,0.991454164586077,0.949440090618309,0.924881780076617,0.923303627132923,0.915926668588257,NA,nontarget,non-ARE,non-IEG,9.087861557842675,3.56357572517612,8.45069781146211,4.0792216775478,0.10487038134448433,-0.19496832814519,3.1839408573629373,1.8333255816351388,3.079070476018453,2.0282939097803285,non-IEG,non-IEG
CSK,9.77850393510998,3.23399103362938,8.87800857771141,3.89420282253344,9.49194801306105,3.8098455314687,9.85991264305168,2.824890730699,26.8179534411358,5.02965606733102,0.961311990255436,0.953606408248318,0.9277754450696,0.99470337416855,0.952721665813284,0.998151184356869,0.876906535294494,0.943495637048198,0.697785636901993,0.939843045853258,570,100-999,non-ARE,non-IEG,9.635225974085515,3.5219182825490396,18.33893304209374,3.92727339901501,-0.9285192980458659,-0.15716660003766564,3.2683185023144112,1.8163614353676003,4.196837800360277,1.973528035405266,non-IEG,non-IEG
RPP25,6.19589269348111,3.56583230788008,6.1852606469117,4.99950163325425,7.84168998846926,4.18910123134421,5.09831376991799,2.78267150278708,8.40921501561755,5.81798846245806,0.997292030158739,0.93293417952207,0.94222506244129,0.974541755203274,0.986314664831384,0.947704535253882,0.966825922739108,0.953391838830615,0.977083209223836,0.970986600816844,NA,nontarget,non-ARE,non-IEG,7.018791340975184,3.877466769612145,6.75376439276777,4.30032998262257,0.05553076372748893,-0.14933295096052898,2.8112226150725244,1.9551144172326889,2.7556918513450355,2.1044473681932176,non-IEG,non-IEG
PPCDC,6.86518410499832,3.93884106941694,7.81659110832204,4.51292454905432,7.22309085814211,3.83157963056739,4.46645412136779,2.99344428299225,9.569332296657,6.54895787839589,0.99363748853265,0.971082147086434,0.861161373870855,0.977911022673372,0.979510673759207,0.936051211081563,0.996092526785543,0.988877651076032,0.88960548525778,0.781649794802465,2,1-9,non-ARE,non-IEG,7.044137481570216,3.885210349992165,7.017893209012396,4.77120108069407,0.005385072279307516,-0.2963597795058964,2.816423066756287,1.9579927100037082,2.8110379944769797,2.2543524895096048,non-IEG,non-IEG
C15orf39,2.56087680110747,2.60216874914998,2.22801475124736,2.61458382339983,2.77256207322071,2.68445933079586,1.67302079700939,2.04371622211849,1.81521358278081,3.37205444370568,0.885040983096906,0.912493339198516,0.849653829965443,0.881802488735848,0.874193489165907,0.842617781482999,0.982969538815192,0.951519315533958,0.997396796683318,0.915791554383567,166,100-999,non-ARE,non-IEG,2.6667194371640903,2.6433140399729202,1.7441171898951,2.707885332912085,0.6125690681443052,-0.03481881326947933,1.4150660483969684,1.4023478351184493,0.8024969802526629,1.4371666483879286,non-IEG,non-IEG
SIN3A,5.35501231654424,2.8321659635471,6.87710792487177,3.26417101202422,7.49758352693889,3.40428776602931,5.23641755137981,2.15954700196405,6.96489934671758,3.56732084708271,0.973192890431092,0.97419630576851,0.971315839256492,0.987664741962532,0.9687056063806,0.998843878055321,0.960017824859087,0.937890212458081,0.911224957541552,0.903823212619877,489,100-999,non-ARE,non-IEG,6.426297921741565,3.118226864788205,6.100658449048694,2.86343392452338,0.07502290304762288,0.12297958151266307,2.683987865380757,1.6407258942956289,2.608964962333134,1.517746312782966,non-IEG,non-IEG
PTPN9,8.2980883471217,3.22376072560779,10.449736303236,4.28353353004304,9.47972861776027,4.19946728779572,12.3485845288494,2.79863105222136,14.6608003809646,5.37312990992952,0.93509136850895,0.989109493862887,0.933483900231444,0.987129836321657,0.981918097042711,0.971198194939046,0.916685660726168,0.966361953105327,0.749637478610562,0.975225160879558,41,10-99,non-ARE,non-IEG,8.888908482440986,3.7116140067017547,13.504692454907001,4.08588048107544,-0.6033826067847521,-0.1386003197738053,3.152006273537595,1.8920466836410317,3.755388880322347,2.030647003414837,non-IEG,non-IEG
IMP3,4.5137814749059,3.20731890197459,4.10751944907057,3.99767228765654,4.78350416038663,3.56882494202353,2.9298690942165,2.06507975822012,4.11859672978267,4.55774560227776,0.998374297672713,0.982745976379334,0.991120686898031,0.985807400345126,0.954449567044223,0.983666135736679,0.953840856369101,0.968234850924508,0.963167578855705,0.987707056293455,NA,nontarget,non-ARE,non-IEG,4.648642817646265,3.3880719219990603,3.5242329119995848,3.3114126802489396,0.39950030617652305,0.03301768470551678,2.216809579436814,1.760464500529038,1.8173092732602911,1.7274468158235212,non-IEG,non-IEG
