Distance,RBP,MedianDistanceToPABP
26,HNRNPU,170
74,HNRNPU,170
456,HNRNPU,170
50,HNRNPU,170
140,HNRNPU,170
302,HNRNPU,170
414,HNRNPU,170
110,HNRNPU,170
43,HNRNPU,170
131,HNRNPU,170
377,HNRNPU,170
412,HNRNPU,170
189,HNRNPU,170
121,HNRNPU,170
174,HNRNPU,170
73,HNRNPU,170
226,HNRNPU,170
269,HNRNPU,170
380,HNRNPU,170
193,HNRNPU,170
9,HNRNPU,170
135,HNRNPU,170
22,HNRNPU,170
57,HNRNPU,170
12,HNRNPU,170
21,HNRNPU,170
106,HNRNPU,170
220,HNRNPU,170
333,HNRNPU,170
24,HNRNPU,170
44,HNRNPU,170
328,HNRNPU,170
201,HNRNPU,170
188,HNRNPU,170
32,HNRNPU,170
73,HNRNPU,170
348,HNRNPU,170
75,HNRNPU,170
376,HNRNPU,170
243,HNRNPU,170
271,HNRNPU,170
121,HNRNPU,170
260,HNRNPU,170
431,HNRNPU,170
255,HNRNPU,170
121,HNRNPU,170
471,HNRNPU,170
122,HNRNPU,170
125,HNRNPU,170
352,HNRNPU,170
9,HNRNPU,170
95,HNRNPU,170
138,HNRNPU,170
231,HNRNPU,170
474,HNRNPU,170
207,HNRNPU,170
143,HNRNPU,170
80,HNRNPU,170
52,HNRNPU,170
183,HNRNPU,170
252,HNRNPU,170
122,HNRNPU,170
56,HNRNPU,170
366,HNRNPU,170
305,HNRNPU,170
24,HNRNPU,170
332,HNRNPU,170
430,HNRNPU,170
159,HNRNPU,170
48,HNRNPU,170
341,HNRNPU,170
199,HNRNPU,170
379,HNRNPU,170
51,HNRNPU,170
259,HNRNPU,170
296,HNRNPU,170
86,HNRNPU,170
243,HNRNPU,170
15,HNRNPU,170
72,HNRNPU,170
164,HNRNPU,170
408,HNRNPU,170
196,HNRNPU,170
88,HNRNPU,170
451,HNRNPU,170
300,HNRNPU,170
77,HNRNPU,170
218,HNRNPU,170
13,HNRNPU,170
133,HNRNPU,170
19,HNRNPU,170
110,HNRNPU,170
31,HNRNPU,170
17,HNRNPU,170
70,HNRNPU,170
171,HNRNPU,170
266,HNRNPU,170
138,HNRNPU,170
17,HNRNPU,170
124,HNRNPU,170
67,HNRNPU,170
251,HNRNPU,170
287,HNRNPU,170
254,HNRNPU,170
13,HNRNPU,170
321,HNRNPU,170
67,HNRNPU,170
132,HNRNPU,170
41,HNRNPU,170
182,HNRNPU,170
162,HNRNPU,170
126,HNRNPU,170
44,HNRNPU,170
58,HNRNPU,170
61,HNRNPU,170
398,HNRNPU,170
199,HNRNPU,170
97,HNRNPU,170
28,HNRNPU,170
71,HNRNPU,170
338,HNRNPU,170
80,HNRNPU,170
230,HNRNPU,170
371,HNRNPU,170
266,HNRNPU,170
397,HNRNPU,170
242,HNRNPU,170
126,HNRNPU,170
408,HNRNPU,170
312,HNRNPU,170
216,HNRNPU,170
84,HNRNPU,170
80,HNRNPU,170
64,HNRNPU,170
84,HNRNPU,170
58,HNRNPU,170
196,HNRNPU,170
314,HNRNPU,170
250,HNRNPU,170
109,HNRNPU,170
344,HNRNPU,170
473,HNRNPU,170
228,HNRNPU,170
180,HNRNPU,170
127,HNRNPU,170
206,HNRNPU,170
36,HNRNPU,170
117,HNRNPU,170
18,HNRNPU,170
344,HNRNPU,170
42,HNRNPU,170
63,HNRNPU,170
33,HNRNPU,170
175,HNRNPU,170
44,HNRNPU,170
213,HNRNPU,170
56,HNRNPU,170
58,HNRNPU,170
244,HNRNPU,170
468,HNRNPU,170
135,HNRNPU,170
298,HNRNPU,170
25,HNRNPU,170
416,HNRNPU,170
291,HNRNPU,170
459,HNRNPU,170
347,HNRNPU,170
143,HNRNPU,170
434,HNRNPU,170
266,HNRNPU,170
130,HNRNPU,170
259,HNRNPU,170
26,HNRNPU,170
114,HNRNPU,170
325,HNRNPU,170
28,HNRNPU,170
45,HNRNPU,170
111,HNRNPU,170
39,HNRNPU,170
85,HNRNPU,170
222,HNRNPU,170
156,HNRNPU,170
102,HNRNPU,170
93,HNRNPU,170
100,HNRNPU,170
231,HNRNPU,170
257,HNRNPU,170
225,HNRNPU,170
24,HNRNPU,170
182,HNRNPU,170
77,HNRNPU,170
265,HNRNPU,170
101,HNRNPU,170
22,HNRNPU,170
64,HNRNPU,170
371,HNRNPU,170
184,HNRNPU,170
22,HNRNPU,170
376,HNRNPU,170
172,HNRNPU,170
62,HNRNPU,170
72,HNRNPU,170
160,HNRNPU,170
347,HNRNPU,170
360,HNRNPU,170
139,HNRNPU,170
28,HNRNPU,170
71,HNRNPU,170
191,HNRNPU,170
239,HNRNPU,170
170,HNRNPU,170
427,HNRNPU,170
265,HNRNPU,170
222,HNRNPU,170
171,HNRNPU,170
43,HNRNPU,170
315,HNRNPU,170
172,HNRNPU,170
453,HNRNPU,170
44,HNRNPU,170
66,HNRNPU,170
215,HNRNPU,170
108,HNRNPU,170
120,HNRNPU,170
40,HNRNPU,170
94,HNRNPU,170
193,HNRNPU,170
210,HNRNPU,170
267,HNRNPU,170
49,HNRNPU,170
146,HNRNPU,170
38,HNRNPU,170
8,HNRNPU,170
88,HNRNPU,170
141,HNRNPU,170
122,HNRNPU,170
285,HNRNPU,170
392,HNRNPU,170
136,HNRNPU,170
317,HNRNPU,170
76,HNRNPU,170
331,HNRNPU,170
220,HNRNPU,170
292,HNRNPU,170
288,HNRNPU,170
193,HNRNPU,170
119,HNRNPU,170
269,HNRNPU,170
216,HNRNPU,170
149,HNRNPU,170
100,HNRNPU,170
212,HNRNPU,170
135,HNRNPU,170
58,HNRNPU,170
469,HNRNPU,170
328,HNRNPU,170
198,HNRNPU,170
431,HNRNPU,170
136,HNRNPU,170
272,HNRNPU,170
204,HNRNPU,170
329,HNRNPU,170
219,HNRNPU,170
285,HNRNPU,170
329,HNRNPU,170
282,HNRNPU,170
341,HNRNPU,170
478,HNRNPU,170
351,HNRNPU,170
79,HNRNPU,170
359,HNRNPU,170
88,HNRNPU,170
384,HNRNPU,170
461,HNRNPU,170
128,HNRNPU,170
479,HNRNPU,170
47,HNRNPU,170
76,HNRNPU,170
217,HNRNPU,170
328,HNRNPU,170
129,HNRNPU,170
98,HNRNPU,170
345,HNRNPU,170
4,HNRNPU,170
65,HNRNPU,170
107,HNRNPU,170
227,HNRNPU,170
9,HNRNPU,170
8,HNRNPU,170
72,HNRNPU,170
247,HNRNPU,170
377,HNRNPU,170
360,HNRNPU,170
473,HNRNPU,170
313,HNRNPU,170
158,HNRNPU,170
84,HNRNPU,170
102,HNRNPU,170
432,HNRNPU,170
319,HNRNPU,170
245,HNRNPU,170
367,HNRNPU,170
207,HNRNPU,170
141,HNRNPU,170
95,HNRNPU,170
441,HNRNPU,170
369,HNRNPU,170
123,HNRNPU,170
290,HNRNPU,170
429,HNRNPU,170
82,HNRNPU,170
180,HNRNPU,170
104,HNRNPU,170
184,HNRNPU,170
7,HNRNPU,170
432,HNRNPU,170
364,HNRNPU,170
131,HNRNPU,170
165,HNRNPU,170
404,HNRNPU,170
91,HNRNPU,170
445,HNRNPU,170
371,HNRNPU,170
190,HNRNPU,170
45,HNRNPU,170
149,HNRNPU,170
31,HNRNPU,170
2,HNRNPU,170
63,HNRNPU,170
56,HNRNPU,170
306,HNRNPU,170
164,HNRNPU,170
76,HNRNPU,170
13,HNRNPU,170
418,HNRNPU,170
62,HNRNPU,170
259,HNRNPU,170
18,HNRNPU,170
431,HNRNPU,170
128,HNRNPU,170
85,HNRNPU,170
360,HNRNPU,170
155,HNRNPU,170
22,HNRNPU,170
46,HNRNPU,170
191,HNRNPU,170
170,HNRNPU,170
96,HNRNPU,170
246,HNRNPU,170
206,HNRNPU,170
189,HNRNPU,170
45,HNRNPU,170
0,HNRNPU,170
202,HNRNPU,170
43,HNRNPU,170
7,HNRNPU,170
95,HNRNPU,170
54,HNRNPU,170
180,HNRNPU,170
87,HNRNPU,170
284,HNRNPU,170
51,HNRNPU,170
455,HNRNPU,170
121,HNRNPU,170
190,HNRNPU,170
338,HNRNPU,170
25,HNRNPU,170
193,HNRNPU,170
26,HNRNPU,170
434,HNRNPU,170
4,HNRNPU,170
228,HNRNPU,170
237,HNRNPU,170
13,HNRNPU,170
91,HNRNPU,170
206,HNRNPU,170
7,HNRNPU,170
362,HNRNPU,170
28,HNRNPU,170
87,HNRNPU,170
102,HNRNPU,170
467,HNRNPU,170
96,HNRNPU,170
226,HNRNPU,170
27,HNRNPU,170
101,HNRNPU,170
423,HNRNPU,170
231,HNRNPU,170
392,HNRNPU,170
434,HNRNPU,170
82,HNRNPU,170
160,HNRNPU,170
311,HNRNPU,170
82,HNRNPU,170
139,HNRNPU,170
160,HNRNPU,170
392,HNRNPU,170
224,HNRNPU,170
399,HNRNPU,170
205,HNRNPU,170
462,HNRNPU,170
346,HNRNPU,170
370,HNRNPU,170
304,HNRNPU,170
426,HNRNPU,170
254,HNRNPU,170
176,HNRNPU,170
92,HNRNPU,170
379,HNRNPU,170
32,HNRNPU,170
205,HNRNPU,170
147,HNRNPU,170
391,HNRNPU,170
266,HNRNPU,170
186,HNRNPU,170
99,HNRNPU,170
40,HNRNPU,170
126,HNRNPU,170
28,HNRNPU,170
350,HNRNPU,170
11,HNRNPU,170
76,HNRNPU,170
299,HNRNPU,170
15,HNRNPU,170
2,HNRNPU,170
347,HNRNPU,170
48,HNRNPU,170
152,HNRNPU,170
411,HNRNPU,170
184,HNRNPU,170
190,HNRNPU,170
391,HNRNPU,170
159,HNRNPU,170
67,HNRNPU,170
262,HNRNPU,170
64,HNRNPU,170
250,HNRNPU,170
62,HNRNPU,170
172,HNRNPU,170
465,HNRNPU,170
282,HNRNPU,170
358,HNRNPU,170
200,HNRNPU,170
395,HNRNPU,170
340,HNRNPU,170
201,HNRNPU,170
140,HNRNPU,170
17,HNRNPU,170
206,HNRNPU,170
38,HNRNPU,170
124,HNRNPU,170
23,HNRNPU,170
117,HNRNPU,170
17,HNRNPU,170
101,HNRNPU,170
6,HNRNPU,170
31,HNRNPU,170
0,HNRNPU,170
33,HNRNPU,170
41,HNRNPU,170
168,HNRNPU,170
34,HNRNPU,170
8,HNRNPU,170
151,HNRNPU,170
79,HNRNPU,170
96,HNRNPU,170
10,HNRNPU,170
213,HNRNPU,170
200,HNRNPU,170
428,HNRNPU,170
161,HNRNPU,170
53,HNRNPU,170
82,HNRNPU,170
292,HNRNPU,170
268,HNRNPU,170
313,HNRNPU,170
72,HNRNPU,170
124,HNRNPU,170
445,HNRNPU,170
332,HNRNPU,170
98,HNRNPU,170
344,HNRNPU,170
434,HNRNPU,170
429,HNRNPU,170
123,HNRNPU,170
36,HNRNPU,170
429,HNRNPU,170
66,HNRNPU,170
382,HNRNPU,170
26,HNRNPU,170
206,HNRNPU,170
23,HNRNPU,170
260,HNRNPU,170
261,HNRNPU,170
74,HNRNPU,170
292,HNRNPU,170
280,HNRNPU,170
143,HNRNPU,170
47,HNRNPU,170
426,HNRNPU,170
194,HNRNPU,170
444,HNRNPU,170
166,HNRNPU,170
79,HNRNPU,170
3,HNRNPU,170
285,HNRNPU,170
145,METTL3,235
125,METTL3,235
409,METTL3,235
320,METTL3,235
88,METTL3,235
427,METTL3,235
3,METTL3,235
457,METTL3,235
399,METTL3,235
24,METTL3,235
466,METTL3,235
211,METTL3,235
223,METTL3,235
374,METTL3,235
157,METTL3,235
267,METTL3,235
298,METTL3,235
359,METTL3,235
334,METTL3,235
263,METTL3,235
310,METTL3,235
340,METTL3,235
32,METTL3,235
278,METTL3,235
90,METTL3,235
184,METTL3,235
7,METTL3,235
87,METTL3,235
189,METTL3,235
116,METTL3,235
46,METTL3,235
300,METTL3,235
113,METTL3,235
357,METTL3,235
479,METTL3,235
434,METTL3,235
230,METTL3,235
2,METTL3,235
145,METTL3,235
359,METTL3,235
403,METTL3,235
284,METTL3,235
51,METTL3,235
19,METTL3,235
290,METTL3,235
133,METTL3,235
303,METTL3,235
141,METTL3,235
9,METTL3,235
304,METTL3,235
188,METTL3,235
294,METTL3,235
206,METTL3,235
74,METTL3,235
128,METTL3,235
10,METTL3,235
326,METTL3,235
205,METTL3,235
134,METTL3,235
449,METTL3,235
396,METTL3,235
257,METTL3,235
340,METTL3,235
246,METTL3,235
84,METTL3,235
64,METTL3,235
131,METTL3,235
72,METTL3,235
21,METTL3,235
273,METTL3,235
182,METTL3,235
413,METTL3,235
54,METTL3,235
383,METTL3,235
390,METTL3,235
406,METTL3,235
245,METTL3,235
300,METTL3,235
193,METTL3,235
295,METTL3,235
431,METTL3,235
274,METTL3,235
324,METTL3,235
70,METTL3,235
2,METTL3,235
117,METTL3,235
64,METTL3,235
278,METTL3,235
248,METTL3,235
470,METTL3,235
235,METTL3,235
70,METTL3,235
406,METTL3,235
124,METTL3,235
259,METTL3,235
154,METTL3,235
216,METTL3,235
14,METTL3,235
21,METTL3,235
219,METTL3,235
49,METTL3,235
169,METTL3,235
172,METTL3,235
304,METTL3,235
25,METTL3,235
249,METTL3,235
96,METTL3,235
292,METTL3,235
365,METTL3,235
404,METTL3,235
17,METTL3,235
250,METTL3,235
120,METTL3,235
206,METTL3,235
199,METTL3,235
270,METTL3,235
92,METTL3,235
153,METTL3,235
54,METTL3,235
215,METTL3,235
449,METTL3,235
403,METTL3,235
244,METTL3,235
419,METTL3,235
137,METTL3,235
278,METTL3,235
276,METTL3,235
235,METTL3,235
238,METTL3,235
271,METTL3,235
63,METTL3,235
60,METTL3,235
321,METTL3,235
207,METTL3,235
138,METTL3,235
480,METTL3,235
409,METTL3,235
230,METTL3,235
185,METTL3,235
187,METTL3,235
7,METTL3,235
265,METTL3,235
343,METTL3,235
259,METTL3,235
160,METTL3,235
292,METTL3,235
394,METTL3,235
377,METTL3,235
154,METTL3,235
20,METTL3,235
6,METTL3,235
288,METTL3,235
289,METTL3,235
464,METTL3,235
463,METTL3,235
365,METTL3,235
170,METTL3,235
139,METTL3,235
470,METTL3,235
255,METTL3,235
275,METTL3,235
289,METTL3,235
248,METTL3,235
375,METTL3,235
220,METTL3,235
105,METTL3,235
199,METTL3,235
254,METTL3,235
342,METTL3,235
20,METTL3,235
363,METTL3,235
297,METTL3,235
246,METTL3,235
113,METTL3,235
89,METTL3,235
18,METTL3,235
275,METTL3,235
435,METTL3,235
381,METTL3,235
174,METTL3,235
75,METTL3,235
364,METTL3,235
426,METTL3,235
48,METTL3,235
93,METTL3,235
370,METTL3,235
13,METTL3,235
436,METTL3,235
362,METTL3,235
193,METTL3,235
481,METTL3,235
412,METTL3,235
176,METTL3,235
243,METTL3,235
460,METTL3,235
135,METTL3,235
408,METTL3,235
152,METTL3,235
242,METTL3,235
359,METTL3,235
92,METTL3,235
218,METTL3,235
7,METTL3,235
330,METTL3,235
10,METTL3,235
447,METTL3,235
139,METTL3,235
2,METTL3,235
387,METTL3,235
45,METTL3,235
212,METTL3,235
141,METTL3,235
155,METTL3,235
372,METTL3,235
75,METTL3,235
379,METTL3,235
131,METTL3,235
427,PSF,189
116,PSF,189
156,PSF,189
306,PSF,189
354,PSF,189
85,PSF,189
413,PSF,189
383,PSF,189
289,PSF,189
109,PSF,189
107,PSF,189
102,PSF,189
3,PSF,189
13,PSF,189
20,PSF,189
320,PSF,189
325,PSF,189
13,PSF,189
89,PSF,189
269,PSF,189
468,PSF,189
460,PSF,189
458,PSF,189
455,PSF,189
453,PSF,189
450,PSF,189
4,PSF,189
97,PSF,189
289,PSF,189
362,PSF,189
78,PSF,189
209,PSF,189
18,PSF,189
173,PSF,189
99,PSF,189
322,PSF,189
2,PSF,189
56,PSF,189
422,PSF,189
147,PSF,189
314,PSF,189
206,PSF,189
3,PSF,189
387,PSF,189
315,PSF,189
420,PSF,189
30,PSF,189
335,PSF,189
422,PSF,189
306,PSF,189
98,PSF,189
118,PSF,189
69,PSF,189
25,PSF,189
352,PSF,189
143,PSF,189
94,PSF,189
3,PSF,189
343,PSF,189
410,PSF,189
185,PSF,189
97,PSF,189
328,PSF,189
339,PSF,189
47,PSF,189
27,PSF,189
143,PSF,189
69,PSF,189
348,PSF,189
387,PSF,189
241,PSF,189
1,PSF,189
77,PSF,189
335,PSF,189
7,PSF,189
25,PSF,189
47,PSF,189
403,PSF,189
328,PSF,189
273,PSF,189
199,PSF,189
148,PSF,189
189,PSF,189
22,PSF,189
17,PSF,189
179,PSF,189
28,PSF,189
455,PSF,189
111,PSF,189
272,PSF,189
324,PSF,189
309,PSF,189
231,PSF,189
62,PSF,189
296,PSF,189
224,PSF,189
66,PSF,189
388,PSF,189
461,PSF,189
164,PSF,189
147,PSF,189
68,PSF,189
58,PSF,189
224,PSF,189
239,PSF,189
219,PSF,189
58,PSF,189
14,PTBP1,197
24,PTBP1,197
264,PTBP1,197
436,PTBP1,197
282,PTBP1,197
89,PTBP1,197
6,PTBP1,197
250,PTBP1,197
285,PTBP1,197
348,PTBP1,197
34,PTBP1,197
231,PTBP1,197
92,PTBP1,197
426,PTBP1,197
327,PTBP1,197
266,PTBP1,197
65,PTBP1,197
350,PTBP1,197
424,PTBP1,197
56,PTBP1,197
129,PTBP1,197
215,PTBP1,197
420,PTBP1,197
402,PTBP1,197
230,PTBP1,197
206,PTBP1,197
284,PTBP1,197
210,PTBP1,197
151,PTBP1,197
19,PTBP1,197
156,PTBP1,197
322,PTBP1,197
160,PTBP1,197
143,PTBP1,197
54,PTBP1,197
344,PTBP1,197
16,PTBP1,197
228,PTBP1,197
173,PTBP1,197
105,PTBP1,197
76,PTBP1,197
148,PTBP1,197
60,PTBP1,197
393,PTBP1,197
190,PTBP1,197
181,PTBP1,197
22,PTBP1,197
322,PTBP1,197
76,PTBP1,197
268,PTBP1,197
325,PTBP1,197
65,PTBP1,197
407,PTBP1,197
303,PTBP1,197
16,PTBP1,197
278,PTBP1,197
261,PTBP1,197
202,PTBP1,197
387,PTBP1,197
244,PTBP1,197
112,PTBP1,197
364,PTBP1,197
252,PTBP1,197
204,PTBP1,197
48,PTBP1,197
33,PTBP1,197
406,PTBP1,197
126,PTBP1,197
128,PTBP1,197
212,PTBP1,197
207,PTBP1,197
110,PTBP1,197
63,PTBP1,197
121,PTBP1,197
101,PTBP1,197
63,PTBP1,197
259,PTBP1,197
431,PTBP1,197
169,PTBP1,197
360,PTBP1,197
210,PTBP1,197
75,PTBP1,197
14,PTBP1,197
303,PTBP1,197
283,PTBP1,197
342,PTBP1,197
265,PTBP1,197
169,PTBP1,197
152,PTBP1,197
80,PTBP1,197
439,PTBP1,197
257,PTBP1,197
15,PTBP1,197
293,PTBP1,197
202,PTBP1,197
358,PTBP1,197
292,PTBP1,197
254,PTBP1,197
195,PTBP1,197
162,PTBP1,197
148,PTBP1,197
74,PTBP1,197
324,PTBP1,197
107,PTBP1,197
132,PTBP1,197
114,PTBP1,197
287,PTBP1,197
270,PTBP1,197
265,PTBP1,197
169,PTBP1,197
73,PTBP1,197
347,PTBP1,197
55,PTBP1,197
468,PTBP1,197
6,PTBP1,197
174,PTBP1,197
386,PTBP1,197
269,PTBP1,197
410,PTBP1,197
366,PTBP1,197
134,PTBP1,197
130,PTBP1,197
293,PTBP1,197
181,PTBP1,197
52,PTBP1,197
38,PTBP1,197
236,PTBP1,197
140,PTBP1,197
58,PTBP1,197
35,PTBP1,197
416,PTBP1,197
186,PTBP1,197
314,PTBP1,197
199,PTBP1,197
195,PTBP1,197
166,PTBP1,197
285,PTBP1,197
137,PTBP1,197
241,PTBP1,197
220,PTBP1,197
146,PTBP1,197
188,PTBP1,197
237,PTBP1,197
253,PTBP1,197
15,PTBP1,197
92,PTBP1,197
161,PTBP1,197
70,PTBP1,197
62,PTBP1,197
115,PTBP1,197
345,PTBP1,197
70,PTBP1,197
55,PTBP1,197
428,PTBP1,197
412,PTBP1,197
440,PTBP1,197
298,TRIM25,250
270,TRIM25,250
391,TRIM25,250
197,TRIM25,250
17,TRIM25,250
301,TRIM25,250
400,TRIM25,250
462,TRIM25,250
399,TRIM25,250
114,TRIM25,250
69,TRIM25,250
465,TRIM25,250
360,TRIM25,250
301,TRIM25,250
98,TRIM25,250
346,TRIM25,250
94,TRIM25,250
0,TRIM25,250
178,TRIM25,250
152,TRIM25,250
387,TRIM25,250
376,TRIM25,250
162,TRIM25,250
383,TRIM25,250
280,TRIM25,250
457,TRIM25,250
180,TRIM25,250
438,TRIM25,250
164,TRIM25,250
300,TRIM25,250
379,TRIM25,250
295,TRIM25,250
150,TRIM25,250
143,TRIM25,250
229,TRIM25,250
375,TRIM25,250
192,TRIM25,250
345,TRIM25,250
464,TRIM25,250
401,TRIM25,250
294,TRIM25,250
476,TRIM25,250
334,TRIM25,250
344,TRIM25,250
41,TRIM25,250
448,TRIM25,250
260,TRIM25,250
208,TRIM25,250
429,TRIM25,250
210,TRIM25,250
228,TRIM25,250
305,TRIM25,250
108,TRIM25,250
137,TRIM25,250
475,TRIM25,250
115,TRIM25,250
344,TRIM25,250
385,TRIM25,250
304,TRIM25,250
4,TRIM25,250
129,TRIM25,250
149,TRIM25,250
460,TRIM25,250
351,TRIM25,250
228,TRIM25,250
275,TRIM25,250
37,TRIM25,250
373,TRIM25,250
466,TRIM25,250
480,TRIM25,250
227,TRIM25,250
147,TRIM25,250
123,TRIM25,250
236,TRIM25,250
336,TRIM25,250
288,TRIM25,250
269,TRIM25,250
471,TRIM25,250
217,TRIM25,250
123,TRIM25,250
259,TRIM25,250
169,TRIM25,250
173,TRIM25,250
95,TRIM25,250
395,TRIM25,250
242,TRIM25,250
76,TRIM25,250
432,TRIM25,250
408,TRIM25,250
273,TRIM25,250
435,TRIM25,250
208,TRIM25,250
252,TRIM25,250
322,TRIM25,250
276,TRIM25,250
257,TRIM25,250
128,TRIM25,250
312,TRIM25,250
325,TRIM25,250
36,TRIM25,250
453,TRIM25,250
455,TRIM25,250
381,TRIM25,250
169,TRIM25,250
271,TRIM25,250
226,TRIM25,250
350,TRIM25,250
8,TRIM25,250
396,TRIM25,250
242,TRIM25,250
416,TRIM25,250
124,TRIM25,250
291,TRIM25,250
102,TRIM25,250
40,TRIM25,250
4,TRIM25,250
449,TRIM25,250
219,TRIM25,250
462,TRIM25,250
18,TRIM25,250
453,TRIM25,250
319,TRIM25,250
28,TRIM25,250
282,TRIM25,250
39,TRIM25,250
175,TRIM25,250
193,TRIM25,250
311,TRIM25,250
257,TRIM25,250
238,TRIM25,250
322,TRIM25,250
343,TRIM25,250
365,TRIM25,250
110,TRIM25,250
88,TRIM25,250
194,TRIM25,250
397,TRIM25,250
334,TRIM25,250
262,TRIM25,250
447,TRIM25,250
154,TRIM25,250
110,TRIM25,250
398,TRIM25,250
334,TRIM25,250
420,TRIM25,250
235,TRIM25,250
202,TRIM25,250
412,TRIM25,250
278,TRIM25,250
422,TRIM25,250
319,TRIM25,250
114,TRIM25,250
319,TRIM25,250
70,TRIM25,250
69,TRIM25,250
344,TRIM25,250
437,TRIM25,250
300,TRIM25,250
204,TRIM25,250
100,TRIM25,250
408,TRIM25,250
211,TRIM25,250
428,TRIM25,250
363,TRIM25,250
323,TRIM25,250
245,TRIM25,250
190,TRIM25,250
157,TRIM25,250
245,TRIM25,250
107,TRIM25,250
71,TRIM25,250
413,TRIM25,250
285,TRIM25,250
329,TRIM25,250
20,TRIM25,250
330,TRIM25,250
353,TRIM25,250
78,TRIM25,250
50,TRIM25,250
310,TRIM25,250
469,TRIM25,250
104,TRIM25,250
227,TRIM25,250
179,TRIM25,250
322,TRIM25,250
227,TRIM25,250
420,TRIM25,250
100,TRIM25,250
350,TRIM25,250
274,TRIM25,250
105,TRIM25,250
187,TRIM25,250
281,TRIM25,250
158,TRIM25,250
213,TRIM25,250
145,TRIM25,250
264,TRIM25,250
147,TRIM25,250
375,TRIM25,250
178,TRIM25,250
405,TRIM25,250
239,TRIM25,250
145,TRIM25,250
480,TRIM25,250
243,TRIM25,250
424,TRIM25,250
350,TRIM25,250
173,TRIM25,250
250,TRIM25,250
419,TRIM25,250
236,TRIM25,250
363,TRIM25,250
383,TRIM25,250
297,TRIM25,250
61,TRIM25,250
259,TRIM25,250
406,TRIM25,250
418,TRIM25,250
334,TRIM25,250
183,TRIM25,250
320,TRIM25,250
289,TRIM25,250
385,TRIM25,250
373,TRIM25,250
161,TRIM25,250
71,TRIM25,250
154,TRIM25,250
175,TRIM25,250
87,TRIM25,250
211,TRIM25,250
242,TRIM25,250
371,TRIM25,250
284,TRIM25,250
379,TRIM25,250
156,TRIM25,250
304,TRIM25,250
235,TRIM25,250
141,TRIM25,250
333,TRIM25,250
164,TRIM25,250
227,TRIM25,250
93,TRIM25,250
379,TRIM25,250
316,TRIM25,250
119,TRIM25,250
420,TRIM25,250
278,TRIM25,250
175,TRIM25,250
102,TRIM25,250
146,TRIM25,250
1,TRIM25,250
16,TRIM25,250
60,TRIM25,250
167,TRIM25,250
240,TRIM25,250
15,TRIM25,250
293,TRIM25,250
199,TRIM25,250
184,TRIM25,250
341,TRIM25,250
82,TRIM25,250
457,TRIM25,250
283,TRIM25,250
48,TRIM25,250
90,TRIM25,250
258,TRIM25,250
207,TRIM25,250
76,TRIM25,250
140,TRIM25,250
381,TRIM25,250
113,TRIM25,250
304,TRIM25,250
311,TRIM25,250
194,TRIM25,250
385,TRIM25,250
116,TRIM25,250
174,TRIM25,250
326,TRIM25,250
227,TRIM25,250
119,TRIM25,250
73,TRIM25,250
280,TRIM25,250
299,TRIM25,250
308,TRIM25,250
452,TRIM25,250
125,TRIM25,250
30,TRIM25,250
8,TRIM25,250
58,TRIM25,250
54,TRIM25,250
194,TRIM25,250
313,TRIM25,250
223,TRIM25,250
137,TRIM25,250
191,TRIM25,250
220,TRIM25,250
363,TRIM25,250
222,TRIM25,250
154,TRIM25,250
17,TRIM25,250
284,TRIM25,250
325,TRIM25,250
315,TRIM25,250
156,TRIM25,250
122,TRIM25,250
29,TRIM25,250
280,TRIM25,250
386,TRIM25,250
298,TRIM25,250
223,TRIM25,250
159,TRIM25,250
211,TRIM25,250
228,TRIM25,250
124,TRIM25,250
138,TRIM25,250
302,TRIM25,250
428,TRIM25,250
466,TRIM25,250
317,TRIM25,250
444,TRIM25,250
209,TRIM25,250
158,TRIM25,250
379,TRIM25,250
281,TRIM25,250
156,TRIM25,250
186,TRIM25,250
247,TRIM25,250
58,TRIM25,250
328,TRIM25,250
400,TRIM25,250
57,TRIM25,250
33,TRIM25,250
242,TRIM25,250
402,TRIM25,250
213,TRIM25,250
145,TRIM25,250
439,TRIM25,250
359,TRIM25,250
286,TRIM25,250
354,TRIM25,250
464,TRIM25,250
354,TRIM25,250
228,TRIM25,250
108,TRIM25,250
285,TRIM25,250
182,TRIM25,250
13,TRIM25,250
422,TRIM25,250
301,TRIM25,250
281,TRIM25,250
73,TRIM25,250
64,TRIM25,250
368,TRIM25,250
398,TRIM25,250
214,TRIM25,250
65,TRIM25,250
270,TRIM25,250
226,TRIM25,250
77,TRIM25,250
131,TRIM25,250
98,TRIM25,250
348,TRIM25,250
66,TRIM25,250
282,TRIM25,250
402,TRIM25,250
142,TRIM25,250
415,TRIM25,250
205,TRIM25,250
8,TRIM25,250
399,TRIM25,250
13,TRIM25,250
435,TRIM25,250
294,TRIM25,250
287,TRIM25,250
136,TRIM25,250
410,TRIM25,250
97,TRIM25,250
17,TRIM25,250
97,TRIM25,250
337,TRIM25,250
307,TRIM25,250
147,TRIM25,250
288,TRIM25,250
407,TRIM25,250
291,TRIM25,250
157,TRIM25,250
117,TRIM25,250
328,TRIM25,250
209,TRIM25,250
202,TRIM25,250
157,TRIM25,250
374,TRIM25,250
207,TRIM25,250
403,TRIM25,250
111,TRIM25,250
88,TRIM25,250
109,TRIM25,250
158,TRIM25,250
138,TRIM25,250
204,TRIM25,250
151,TRIM25,250
335,TRIM25,250
72,TRIM25,250
418,TRIM25,250
